7.443697499	7.245 
8.379863945	7.991 
6.148741651	6.130 
6.366531544	6.031 
8.638272164	8.782 
6.847711656	7.509 
5	5.191 
5	4.752 
4.698970004	4.953 
9.886056648	9.808 
5	5.210 
5	4.852 
6.022276395	6.498 
6.431798276	6.081 
5	5.301 
6.903089987	6.773 
5	4.888 
4.84999986	5.531 
9.096910013	8.305 
5.91195437	6.098 
5	5.116 
4.690008071	4.630 
6.259637311	6.340 
6.795880017	6.390 
5	4.944 
5	5.129 
5	4.894 
8.318758763	8.228 
5	4.801 
5	4.880 
5.619788758	5.728 
5	5.090 
5	4.957 
8.698970004	8.684 
5	5.113 
5	5.151 
6.193820026	6.068 
6.175874166	6.048 
8.301029996	8.101 
6.798602876	6.627 
5	4.909 
7.013228266	6.887 
7.568636236	7.142 
6.602059991	6.284 
3.317854924	3.765 
4.602059991	4.762 
6.795880017	6.908 
5	5.332 
4.886056648	4.620 
7.744727495	8.486 
5	5.104 
5	5.062 
8.468521083	8.372 
9.259637311	9.375 
5	4.888 
5	4.987 
5	5.008 
8.193820026	7.677 
5	5.000 
5	4.948 
5	4.930 
7.346787486	6.908 
8.292429824	8.218 
7	7.002 
5	4.908 
5	4.978 
8.096910013	7.731 
6.124938737	5.490 
5	4.949 
6	5.930 
5	4.878 
5	4.972 
5	4.933 
9.209714836	8.749 
5	4.925 
6.279840697	7.479 
5	4.901 
7.585026652	7.321 
8.096910013	7.547 
7.795880017	7.161 
8.200659451	8.252 
9	8.862 
4.638272164	4.745 
3.725842151	3.592 
5.537602002	5.574 
6.283996656	6.249 
6.119758224	6.543 
6.549750892	6.031 
7.299988938	7.438 
5	4.891 
9.327902142	8.936 
7.769551079	7.503 
6.096910013	6.413 
5.689094371	5.916 
5.744727495	5.536 
3.643400564	3.635 
5	4.942 
5	4.846 
9.318758763	8.701 
3.707743929	3.535 
5	5.078 
6.602059991	6.467 
5	5.040 
5	4.829 
8.886056648	8.380 
5	4.864 
6.15490196	6.063 
4.250001023	4.210 
5	4.853 
6.537602002	6.429 
5	4.974 
5	5.024 
5	4.830 
6	6.050 
5.619788758	5.245 
5.075720714	4.900 
8.096910013	8.179 
6.113509275	5.843 
6.13667714	7.046 
5	4.948 
6.3400838	6.105 
7.283996656	6.199 
8.602059991	8.674 
5.677780705	5.427 
5.935542011	5.746 
5	5.059 
7.863279433	7.852 
5	4.858 
4.494850022	4.286 
7.397940009	6.707 
6.425968732	6.379 
8.244761008	7.714 
4.761953897	4.557 
9.22184875	8.846 
8.602059991	8.541 
5	4.879 
4.610302452	4.602 
5.166215625	5.020 
6.795880017	6.703 
4	4.313 
8.455931956	8.172 
5	4.809 
5	4.872 
5	4.959 
4.900000142	5.971 
8.397940009	8.706 
5.769551079	5.587 
5.480000159	5.468 
7.795880017	7.333 
5	4.916 
8.045757491	7.670 
5	4.897 
6.420216403	6.870 
7.15490196	6.992 
5	4.922 
9.397940009	8.549 
4	4.024 
4.237321436	4.578 
6.721246399	6.797 
5	4.916 
10.19997064	9.931 
5	5.023 
5.075720714	4.939 
5.537602002	5.246 
7.470056598	8.000 
9.091514981	8.790 
6.350665141	6.484 
5	4.813 
4.096910013	4.138 
6.543633967	6.698 
5	4.969 
6.161150909	6.687 
5.744727495	5.381 
5	5.087 
6.537602002	7.296 
5.021363052	5.045 
5	5.048 
8.318758763	8.373 
6.63380312	7.190 
5	4.886 
6.677780705	6.912 
5	5.062 
7.602059991	7.250 
4.560004526	4.910 
5	4.882 
8.301029996	8.322 
7.508638306	7.129 
5	4.987 
5.677780705	5.086 
5.359021943	5.818 
5	4.901 
6.48148606	7.083 
6.585026652	6.490 
5	4.841 
5	4.868 
5.360513511	5.325 
10.15490196	8.874 
5	4.859 
6.425968732	6.333 
4.124938737	4.115 
6.161150909	5.796 
7.236572006	6.822 
5	4.968 
6.522878745	6.928 
5.769551079	5.729 
5.747119862	5.968 
5.677780705	5.182 
8.974694135	9.304 
5	5.098 
9	8.852 
8.677780705	8.013 
5.698970004	5.560 
4	3.909 
4	4.572 
7.795880017	7.382 
7.431798276	7.315 
5	4.912 
6.823908741	6.500 
9.26760624	9.214 
7.638272164	6.843 
5	4.640 
5	4.992 
5	5.043 
4.585026652	4.479 
5.924453039	5.838 
6.642065153	5.873 
5.958607315	5.915 
5	4.911 
5	4.921 
4	3.991 
4.590623205	4.557 
4.716698771	4.825 
4.978810701	5.191 
6.602059991	6.440 
5	4.942 
5	4.927 
6.586700236	6.567 
6.080921908	6.626 
6.876148359	6.393 
5	4.828 
4.327902142	4.020 
5.744727495	5.822 
5	5.153 
5.769551079	5.645 
8.219682688	7.968 
5.397940009	5.127 
5	4.922 
6.127843727	5.964 
2.694648631	2.577 
5	4.905 
5	4.918 
6.244125144	5.834 
6.356547324	6.089 
5.698970004	5.328 
6.468521083	6.391 
5	4.943 
5.400000186	5.405 
5	5.380 
6.8569852	6.840 
5	4.852 
5	4.867 
5	4.976 
5	4.941 
9	8.815 
4.262019205	3.975 
6.707743929	6.823 
5.290730039	5.037 
5	4.921 
5	4.943 
5.455311978	5.555 
5	4.901 
5	4.976 
5.031517051	5.295 
5	4.903 
5	4.760 
8.698970004	8.833 
4.761953897	5.173 
5	4.622 
7.823908741	7.715 
5	5.007 
7.455931956	7.476 
4.042878945	4.259 
5	4.955 
5	5.166 
6.089909454	5.930 
5	4.854 
5	4.999 
5	5.229 
5	5.011 
4.509999358	4.934 
6.065501549	5.728 
4.600000075	4.545 
5	4.796 
5.086186148	4.944 
5	4.977 
6.124938737	6.278 
5	5.049 
5	5.016 
0.602059991	0.912 
5	5.043 
5	4.768 
5.229147988	5.687 
7.024525643	7.207 
5	4.961 
7.455931956	8.655 
4.329754147	4.448 
5.568636236	5.674 
3.27572413	3.258 
3.920818754	3.860 
6.443697499	6.165 
4.529194599	4.750 
8.853871964	8.632 
8	7.744 
5	5.078 
6.877305364	6.908 
5	5.079 
5	5.037 
8.301029996	8.210 
5	4.946 
7	7.186 
6.522878745	6.467 
5.698970004	5.885 
7.698970004	7.837 
5	4.902 
4.519993057	4.380 
7.107905397	7.224 
3.602059991	4.246 
8.657577319	8.420 
8.585026652	8.236 
6.27572413	5.749 
8.301029996	8.131 
5	5.115 
6	6.755 
7.107905397	7.110 
6.602059991	6.515 
6.425968732	6.349 
5	5.030 
6.886056648	7.107 
6.539102157	6.176 
6.236572006	5.762 
5	4.877 
4.356547324	4.148 
5	4.938 
5	5.053 
4.617982957	4.649 
5	4.921 
6	6.641 
6.698970004	6.404 
6.657577319	6.579 
8.283996656	8.542 
5	4.858 
7.568636236	7.340 
8.301029996	7.914 
5	4.920 
5.886056648	5.694 
5.301029996	4.833 
5	5.002 
5	4.876 
5	4.886 
9.292429824	8.709 
5.200659451	5.044 
5.899629455	5.516 
7.193820026	6.952 
6.602059991	6.571 
10.16115091	10.265 
5	4.907 
5	4.825 
7.180456064	7.129 
7.7000571	7.795 
8	7.842 
5.920818754	5.664 
5	5.315 
5	4.811 
7.823908741	7.616 
7.886056648	7.584 
5.387216143	5.364 
7.443697499	7.335 
5	4.890 
5	4.967 
5.090016305	5.182 
5	4.948 
5	5.029 
5	4.865 
6.958607315	6.830 
5	4.987 
7.568636236	7.134 
5.236572006	4.960 
7.854982694	7.293 
8.602059991	8.902 
5	4.841 
5.698970004	5.635 
5.677780705	5.919 
6.259637311	5.810 
5	4.912 
5	4.953 
6.536623047	6.152 
6.48148606	6.695 
8.698970004	8.187 
5	4.914 
5	5.134 
8.251811973	8.092 
3	3.055 
8.657577319	8.166 
5.769551079	5.752 
5	4.956 
6.508638306	6.402 
5	4.971 
5	4.732 
9.124938737	8.829 
8.397940009	8.630 
6.337242168	6.316 
5	4.954 
5	4.929 
6.173925197	5.853 
2.958607315	2.995 
5	4.863 
5	4.824 
5.031517051	7.347 
7.397940009	7.757 
8.070581074	7.746 
2.823908741	2.470 
8.259637311	8.706 
5	4.750 
5	5.003 
10.39794001	10.348 
3.823908741	3.437 
4	4.316 
8.15490196	8.160 
5.688375355	5.546 
8.886056648	8.176 
7.100015437	7.480 
3.057991947	2.860 
4.638272164	4.266 
6.399996913	6.378 
5.823908741	5.667 
5	4.888 
7.100015437	6.732 
5.119186408	4.845 
5.107905397	4.944 
5	4.874 
5	4.861 
7.920818754	7.256 
5	4.950 
5	4.903 
6.327902142	6.179 
5	4.934 
6	6.030 
6.096910013	6.677 
5.552841969	5.545 
5.657577319	5.674 
5	4.968 
5	4.997 
5.677780705	5.686 
5.729210378	5.698 
3.54898767	4.000 
8.045757491	7.370 
5.26760624	5.342 
5.800000875	5.585 
5.019645724	4.957 
7.366531544	6.982 
5	4.932 
6.48148606	6.376 
5.958607315	5.985 
6.457174573	6.550 
6.818156412	6.666 
5	4.911 
8.086186148	8.154 
7.27572413	7.275 
8.886056648	8.826 
5	5.073 
5.479520913	5.352 
8.193820026	7.875 
6.059941776	6.444 
9.07007044	7.990 
5	4.899 
5	4.897 
6.468521083	6.110 
5.299988938	6.401 
8	7.898 
6.259637311	6.705 
5	4.951 
4	3.889 
5	4.862 
2.721246399	2.443 
9.698970004	9.246 
5.065501549	5.107 
8.48945499	8.075 
5.838631998	5.733 
5.089999741	5.403 
6.124938737	6.373 
2.698970004	2.803 
5	4.827 
5	4.904 
5	5.030 
5.677780705	5.401 
8.019996628	6.916 
5.619788758	5.513 
6.602059991	6.418 
5	5.030 
6.368556231	6.326 
6.853871964	6.670 
6	6.027 
5	4.914 
5	4.901 
5	4.961 
4.187086643	4.821 
5	5.102 
8.301029996	8.234 
8.468521083	7.562 
5	4.882 
7.657577319	8.167 
5	5.030 
5.150028088	4.713 
5.853871964	5.149 
5	4.912 
6.809894379	6.958 
5	4.999 
5	4.890 
6.462180905	6.564 
5.585026652	5.411 
5	4.895 
5.508638306	5.423 
8.271646218	8.793 
5	4.893 
2.337242168	2.518 
6.537602002	6.206 
5	4.868 
3	3.225 
5	5.261 
9.250906112	8.804 
5	5.045 
8.300162274	7.689 
5	5.346 
2.761953897	2.624 
5	4.996 
5	4.967 
6	5.776 
5.958607315	5.603 
5	5.033 
5	4.854 
5	4.989 
5	4.849 
5.400000186	5.544 
5	4.877 
4.522878745	4.670 
5.853871964	5.638 
7.698970004	7.650 
6	6.105 
5	4.954 
5	5.096 
5.27572413	5.798 
7.657577319	8.040 
5.619788758	5.083 
8.420216403	8.477 
4.226213555	4.559 
4.366531544	4.296 
8.638272164	8.617 
9	8.923 
5	5.032 
5.844663963	5.460 
5	5.366 
9.337242168	8.145 
7.59345982	7.457 
8.508638306	9.038 
5	4.809 
6.356547324	6.444 
6	6.120 
6.853871964	6.688 
5	5.086 
8.780333653	8.414 
5	4.990 
6.420216403	6.628 
6.318758763	5.934 
5	4.952 
6.769551079	6.818 
7.585026652	6.256 
5	4.957 
5.707743929	5.175 
6.397940009	6.572 
7	6.294 
6.585026652	6.176 
7.886056648	7.508 
8.070581074	7.478 
5	4.939 
6.26760624	6.390 
6.920818754	6.567 
8.397940009	8.228 
5	4.937 
8.619788758	7.974 
5	4.973 
8.301029996	7.616 
5.468521083	5.337 
5	5.051 
5	4.844 
8.5	8.170 
6.004364805	5.995 
6.425968732	6.478 
7.698970004	7.485 
5	5.161 
5	4.890 
7.30980392	7.511 
5	4.951 
7.187086643	7.096 
5.129818655	4.928 
5	4.896 
5	5.031 
7.929962133	7.776 
5.958607315	6.169 
7.920818754	8.020 
9.180456064	8.611 
5	4.820 
8.619788758	7.760 
5	4.782 
5	5.000 
6.596879479	6.790 
4.80106813	4.959 
7.301029996	7.152 
8.46259178	8.642 
5	4.841 
5.356547324	5.065 
5.585026652	5.232 
7.161150909	7.106 
8.020479304	8.654 
5.943095149	6.501 
6.37675071	6.399 
5	4.823 
6.425968732	6.444 
7.795880017	7.415 
7.408935393	7.560 
5	5.080 
5	5.113 
6.453457337	6.231 
6.602059991	6.681 
5.537602002	5.549 
8.301029996	7.543 
5	4.935 
5	5.252 
5	4.878 
6.027334408	6.197 
5.946921557	6.126 
5	4.981 
5	4.961 
9.00811922	9.522 
3.698970004	3.480 
8.769551079	8.599 
5	4.938 
3.625518569	3.795 
8.301029996	8.310 
5.119186408	4.761 
5.13667714	5.310 
5	4.992 
5.204467696	5.008 
7.200659451	7.133 
6.425968732	6.202 
3.259637311	2.901 
7.13076828	6.805 
9	8.884 
5.36999951	4.912 
7.420818754	7.151 
6.085128182	6.629 
5	4.834 
5.036212173	4.784 
1.602059991	1.663 
9.494850022	9.614 
5	4.839 
5.657577319	5.483 
5.48148606	5.299 
3.499999995	4.136 
5.552841969	5.248 
5	4.971 
7.508638306	7.119 
5.090016305	5.124 
7.004364805	6.890 
5	5.513 
5.443697499	5.851 
2.301029996	2.376 
5	4.708 
8.096910013	7.801 
7.698970004	7.357 
5	5.216 
5	4.944 
5	4.962 
8.301029996	8.160 
5.519993057	6.016 
7.744727495	8.498 
7.074860724	7.093 
7.142667504	6.940 
6.035290537	6.086 
4.568636236	4.661 
3	3.016 
5.8569852	5.603 
9.199970641	8.829 
8.259637311	8.449 
7.102372909	7.201 
4.537602002	4.525 
6.640164518	6.335 
5	4.897 
6.549750892	6.099 
5	4.833 
4.638272164	4.302 
7.26760624	7.180 
5	5.037 
5	4.903 
6.356547324	6.338 
5	4.968 
5	4.975 
5.744727495	5.447 
7.443697499	7.451 
6	5.712 
5	5.074 
4.314258261	4.532 
5	4.946 
5	4.901 
5.721246399	5.166 
5.443697499	4.543 
6.459996055	6.342 
9.397940009	9.100 
7.22184875	7.366 
8	7.981 
4	3.893 
8.200659451	8.268 
7.677780705	7.992 
2.480000028	2.651 
5	5.055 
5	4.894 
4.698970004	5.655 
8.200659451	8.288 
5.075720714	5.069 
2.823908741	2.994 
6.517126416	6.317 
8	7.358 
5	5.020 
7.397940009	8.140 
5	4.818 
6.209714836	6.258 
7.26760624	6.941 
5	4.923 
6.425968732	6.272 
7.15490196	6.963 
9.500312917	8.904 
6.008773924	5.831 
5	4.811 
5	4.953 
4.769551079	4.591 
8.853871964	8.892 
6.494850022	5.922 
6.602059991	6.518 
10.52287875	10.447 
5	5.082 
5	5.021 
7.004364805	6.639 
4.107905397	4.288 
5.419987887	5.709 
6.602059991	6.292 
5	4.945 
5	4.922 
6.26760624	5.772 
7.410050399	7.481 
5.420216403	5.190 
7.537602002	7.068 
6.300162274	6.299 
5.969805215	5.764 
7.070581074	6.835 
7.795880017	7.484 
4.096910013	4.510 
7.798439739	7.880 
5	5.171 
5.075720714	5.458 
5	4.852 
5.259637311	5.025 
5	4.928 
7.119186408	6.912 
7.301029996	6.865 
2.698970004	3.016 
5	5.031 
7.111794706	6.975 
5	4.985 
8.677780705	8.002 
6.13076828	6.516 
5.455931956	5.334 
5.920818754	5.648 
5	5.115 
5.920818754	5.927 
5	4.890 
5	4.944 
7.568636236	7.366 
5	4.740 
5	4.846 
8.790484985	8.736 
5.602059991	5.417 
5	4.914 
5	4.920 
5.508638306	5.219 
5	4.955 
5	5.042 
5	4.925 
5	5.003 
7.096910013	7.014 
6.327902142	5.908 
4	4.465 
7.040958608	7.954 
4.619788758	4.127 
